Data;Mandante;Visitante;Rodad;Publico
11/09/2016;São Paulo;Figueirense;24ª Rodada;27365
11/09/2016;Sport;Santa Cruz;24ª Rodada;11688
12/09/2016;Fluminense;Atlético-MG;24ª Rodada;7874
14/09/2016;Figueirense;América-MG;25ª Rodada;3323
14/09/2016;Coritiba;Corinthians;25ª Rodada;11893
14/09/2016;Palmeiras;Flamengo;25ª Rodada;32885
14/09/2016;Ponte Preta;Grêmio;25ª Rodada;3713
14/09/2016;Santa Cruz;Athlético-PR;25ª Rodada;2471
14/09/2016;Botafogo-RJ;Santos;25ª Rodada;11422
15/09/2016;Atlético-MG;Sport;25ª Rodada;11389
15/09/2016;Fluminense;Chapecoense;25ª Rodada;7700
15/09/2016;São Paulo;Cruzeiro;25ª Rodada;15566
15/09/2016;Internacional;Vitória;25ª Rodada;24019
17/09/2016;Corinthians;Palmeiras;26ª Rodada;39879
18/09/2016;Cruzeiro;Atlético-MG;26ª Rodada;43381
18/09/2016;Chapecoense;Ponte Preta;26ª Rodada;2709
18/09/2016;Athlético-PR;São Paulo;26ª Rodada;17614
18/09/2016;Vitória;Botafogo-RJ;26ª Rodada;9900
18/09/2016;Sport;Coritiba;26ª Rodada;6455
18/09/2016;Flamengo;Figueirense;26ª Rodada;28168
18/09/2016;Grêmio;Fluminense;26ª Rodada;12136
18/09/2016;Santos;Santa Cruz;26ª Rodada;28700
19/09/2016;América-MG;Internacional;26ª Rodada;1737
24/09/2016;América-MG;Botafogo-RJ;27ª Rodada;1789
24/09/2016;Palmeiras;Coritiba;27ª Rodada;30962
24/09/2016;Sport;Santos;27ª Rodada;6929
25/09/2016;Atlético-MG;Internacional;27ª Rodada;20311
25/09/2016;Athlético-PR;Ponte Preta;27ª Rodada;11527
25/09/2016;Figueirense;Santa Cruz;27ª Rodada;6860
25/09/2016;Flamengo;Cruzeiro;27ª Rodada;13780
25/09/2016;Corinthians;Fluminense;27ª Rodada;18838
25/09/2016;Grêmio;Chapecoense;27ª Rodada;11152
25/09/2016;Vitória;São Paulo;27ª Rodada;10980
01/10/2016;São Paulo;Flamengo;28ª Rodada;29813
01/10/2016;Ponte Preta;Atlético-MG;28ª Rodada;4946
01/10/2016;Botafogo-RJ;Corinthians;28ª Rodada;8375
01/10/2016;Cruzeiro;Grêmio;28ª Rodada;14283
01/10/2016;Fluminense;Sport;28ª Rodada;7801
01/10/2016;Internacional;Figueirense;28ª Rodada;30796
01/10/2016;Santos;Athlético-PR;28ª Rodada;5764
01/10/2016;Chapecoense;Vitória;28ª Rodada;10363
03/10/2016;Coritiba;América-MG;28ª Rodada;9174
03/10/2016;Santa Cruz;Palmeiras;28ª Rodada;4753
05/10/2016;Corinthians;Atlético-MG;29ª Rodada;17135
05/10/2016;Sport;São Paulo;29ª Rodada;11424
05/10/2016;Athlético-PR;Chapecoense;29ª Rodada;12292
05/10/2016;Vitória;Grêmio;29ª Rodada;19652
05/10/2016;Santos;Fluminense;29ª Rodada;5253
06/10/2016;Internacional;Coritiba;29ª Rodada;31431
08/10/2016;Cruzeiro;Ponte Preta;29ª Rodada;15425
09/10/2016;Figueirense;Botafogo-RJ;29ª Rodada;12325
09/10/2016;Flamengo;Santa Cruz;29ª Rodada;21773
09/10/2016;América-MG;Palmeiras;29ª Rodada;22828
12/10/2016;Coritiba;Figueirense;30ª Rodada;12087
12/10/2016;Botafogo-RJ;Internacional;30ª Rodada;9087
12/10/2016;Chapecoense;Sport;30ª Rodada;6104
12/10/2016;Santa Cruz;Corinthians;30ª Rodada;6936
13/10/2016;Palmeiras;Cruzeiro;30ª Rodada;15709
13/10/2016;Atlético-MG;América-MG;30ª Rodada;27737
13/10/2016;Fluminense;Flamengo;30ª Rodada;9008
13/10/2016;Grêmio;Athlético-PR;30ª Rodada;16123
13/10/2016;Ponte Preta;Vitória;30ª Rodada;8915
13/10/2016;São Paulo;Santos;30ª Rodada;28321
16/10/2016;Cruzeiro;Chapecoense;31ª Rodada;14761
16/10/2016;Santos;Grêmio;31ª Rodada;7969
16/10/2016;Athlético-PR;Coritiba;31ª Rodada;6684
16/10/2016;Botafogo-RJ;Atlético-MG;31ª Rodada;13306
16/10/2016;Corinthians;América-MG;31ª Rodada;25741
16/10/2016;Internacional;Flamengo;31ª Rodada;31981
16/10/2016;Figueirense;Palmeiras;31ª Rodada;16467
16/10/2016;Ponte Preta;Santa Cruz;31ª Rodada;10912
16/10/2016;Sport;Vitória;31ª Rodada;12235
17/10/2016;Fluminense;São Paulo;31ª Rodada;6664
19/10/2016;Santa Cruz;Botafogo-RJ;32ª Rodada;1247
22/10/2016;São Paulo;Ponte Preta;32ª Rodada;49673
23/10/2016;Flamengo;Corinthians;32ª Rodada;54250
23/10/2016;Coritiba;Fluminense;32ª Rodada;9819
23/10/2016;Grêmio;Internacional;32ª Rodada;47662
23/10/2016;Atlético-MG;Figueirense;32ª Rodada;14615
23/10/2016;Vitória;Cruzeiro;32ª Rodada;27489
23/10/2016;Palmeiras;Sport;32ª Rodada;31107
23/10/2016;Chapecoense;Santos;32ª Rodada;7459
24/10/2016;América-MG;Athlético-PR;32ª Rodada;1315
27/10/2016;Sport;Ponte Preta;33ª Rodada;11613
28/10/2016;Fluminense;Vitória;33ª Rodada;17250
29/10/2016;Corinthians;Chapecoense;33ª Rodada;25064
29/10/2016;Botafogo-RJ;Coritiba;33ª Rodada;13750
29/10/2016;Atlético-MG;Flamengo;33ª Rodada;45952
29/10/2016;Figueirense;Grêmio;33ª Rodada;8341
29/10/2016;Internacional;Santa Cruz;33ª Rodada;35376
29/10/2016;Athlético-PR;Cruzeiro;33ª Rodada;17702
29/10/2016;Santos;Palmeiras;33ª Rodada;13574
31/10/2016;América-MG;São Paulo;33ª Rodada;3233
05/11/2016;Flamengo;Botafogo-RJ;34ª Rodada;44388
05/11/2016;São Paulo;Corinthians;34ª Rodada;53781
06/11/2016;Chapecoense;Figueirense;34ª Rodada;9075
06/11/2016;Coritiba;Atlético-MG;34ª Rodada;11847
06/11/2016;Cruzeiro;Fluminense;34ª Rodada;7735
06/11/2016;Palmeiras;Internacional;34ª Rodada;31967
06/11/2016;Santa Cruz;América-MG;34ª Rodada;6031
06/11/2016;Ponte Preta;Santos;34ª Rodada;10208
06/11/2016;Vitória;Athlético-PR;34ª Rodada;21002
07/11/2016;Grêmio;Sport;34ª Rodada;10845
15/11/2016;Fluminense;Athlético-PR;35ª Rodada;39877
16/11/2016;Figueirense;Corinthians;35ª Rodada;5694
16/11/2016;Botafogo-RJ;Chapecoense;35ª Rodada;9372
16/11/2016;Coritiba;Santa Cruz;35ª Rodada;8055
16/11/2016;Sport;Cruzeiro;35ª Rodada;10458
16/11/2016;América-MG;Flamengo;35ª Rodada;7420
17/11/2016;São Paulo;Grêmio;35ª Rodada;21933
17/11/2016;Atlético-MG;Palmeiras;35ª Rodada;14942
17/11/2016;Internacional;Ponte Preta;35ª Rodada;28774
17/11/2016;Santos;Vitória;35ª Rodada;9258
20/11/2016;Santa Cruz;Atlético-MG;36ª Rodada;1283
20/11/2016;Flamengo;Coritiba;36ª Rodada;35066
20/11/2016;Cruzeiro;Santos;36ª Rodada;11442
20/11/2016;Athlético-PR;Sport;36ª Rodada;21576
20/11/2016;Chapecoense;São Paulo;36ª Rodada;8163
20/11/2016;Grêmio;América-MG;36ª Rodada;10765
20/11/2016;Palmeiras;Botafogo-RJ;36ª Rodada;39690
20/11/2016;Ponte Preta;Fluminense;36ª Rodada;4981
20/11/2016;Vitória;Figueirense;36ª Rodada;22648
21/11/2016;Corinthians;Internacional;36ª Rodada;19493
26/11/2016;Corinthians;Athlético-PR;37ª Rodada;24701
26/11/2016;Botafogo-RJ;Ponte Preta;37ª Rodada;11118
26/11/2016;América-MG;Sport;37ª Rodada;1539
27/11/2016;Figueirense;Fluminense;37ª Rodada;1842
27/11/2016;Flamengo;Santos;37ª Rodada;33924
27/11/2016;Internacional;Cruzeiro;37ª Rodada;25352
27/11/2016;Palmeiras;Chapecoense;37ª Rodada;40986
27/11/2016;Santa Cruz;Grêmio;37ª Rodada;1003
27/11/2016;Atlético-MG;São Paulo;37ª Rodada;7145
28/11/2016;Coritiba;Vitória;37ª Rodada;12755
11/12/2016;Chapecoense;Atlético-MG;38ª Rodada;0
11/12/2016;Athlético-PR;Flamengo;38ª Rodada;35396
11/12/2016;Fluminense;Internacional;38ª Rodada;3377
11/12/2016;Grêmio;Botafogo-RJ;38ª Rodada;14101
11/12/2016;Cruzeiro;Corinthians;38ª Rodada;13569
11/12/2016;Vitória;Palmeiras;38ª Rodada;34757
11/12/2016;Ponte Preta;Coritiba;38ª Rodada;3095
11/12/2016;Santos;América-MG;38ª Rodada;7531
11/12/2016;São Paulo;Santa Cruz;38ª Rodada;16553
11/12/2016;Sport;Figueirense;38ª Rodada;9033
13/05/2017;Flamengo;Atlético-MG;1ª Rodada;42575
13/05/2017;Corinthians;Chapecoense;1ª Rodada;31470
14/05/2017;Avaí;Vitória;1ª Rodada;4666
14/05/2017;Bahia;Athlético-PR;1ª Rodada;8127
14/05/2017;Cruzeiro;São Paulo;1ª Rodada;6528
14/05/2017;Fluminense;Santos;1ª Rodada;9880
14/05/2017;Grêmio;Botafogo-RJ;1ª Rodada;18551
14/05/2017;Palmeiras;Vasco;1ª Rodada;33425
14/05/2017;Ponte Preta;Sport;1ª Rodada;3104
15/05/2017;Coritiba;Atlético-GO;1ª Rodada;10631
20/05/2017;Chapecoense;Palmeiras;2ª Rodada;10323
20/05/2017;Atlético-GO;Flamengo;2ª Rodada;10144
20/05/2017;Santos;Coritiba;2ª Rodada;5921
21/05/2017;Sport;Cruzeiro;2ª Rodada;3484
21/05/2017;Botafogo-RJ;Ponte Preta;2ª Rodada;9160
21/05/2017;Vitória;Corinthians;2ª Rodada;16515
21/05/2017;Atlético-MG;Fluminense;2ª Rodada;16145
21/05/2017;Athlético-PR;Grêmio;2ª Rodada;17244
21/05/2017;Vasco;Bahia;2ª Rodada;19030
22/05/2017;São Paulo;Avaí;2ª Rodada;12427
27/05/2017;Vitória;Coritiba;3ª Rodada;7619
27/05/2017;São Paulo;Palmeiras;3ª Rodada;33288
27/05/2017;Vasco;Fluminense;3ª Rodada;20442
28/05/2017;Athlético-PR;Flamengo;3ª Rodada;19923
28/05/2017;Atlético-MG;Ponte Preta;3ª Rodada;19553
28/05/2017;Botafogo-RJ;Bahia;3ª Rodada;7886
28/05/2017;Atlético-GO;Corinthians;3ª Rodada;15220
28/05/2017;Santos;Cruzeiro;3ª Rodada;7025
28/05/2017;Sport;Grêmio;3ª Rodada;3441
29/05/2017;Chapecoense;Avaí;3ª Rodada;6188
03/06/2017;Corinthians;Santos;4ª Rodada;40169
03/06/2017;Coritiba;Athlético-PR;4ª Rodada;15442
03/06/2017;Fluminense;Vitória;4ª Rodada;13801
04/06/2017;Palmeiras;Atlético-MG;4ª Rodada;34240
04/06/2017;Flamengo;Botafogo-RJ;4ª Rodada;10577
04/06/2017;Avaí;Sport;4ª Rodada;4420
04/06/2017;Cruzeiro;Chapecoense;4ª Rodada;13419
04/06/2017;Grêmio;Vasco;4ª Rodada;22579
04/06/2017;Ponte Preta;São Paulo;4ª Rodada;6246
05/06/2017;Bahia;Atlético-GO;4ª Rodada;13364
06/06/2017;Fluminense;Athlético-PR;5ª Rodada;13029
07/06/2017;Atlético-MG;Avaí;5ª Rodada;12648
07/06/2017;Vasco;Corinthians;5ª Rodada;15517
07/06/2017;Coritiba;Palmeiras;5ª Rodada;16648
07/06/2017;Santos;Botafogo-RJ;5ª Rodada;12190
07/06/2017;Sport;Flamengo;5ª Rodada;11426
08/06/2017;Atlético-GO;Ponte Preta;5ª Rodada;1818
08/06/2017;Bahia;Cruzeiro;5ª Rodada;18197
08/06/2017;Chapecoense;Grêmio;5ª Rodada;13740
08/06/2017;São Paulo;Vitória;5ª Rodada;12536
10/06/2017;Palmeiras;Fluminense;6ª Rodada;33066
10/06/2017;Vasco;Sport;6ª Rodada;9485
11/06/2017;Botafogo-RJ;Coritiba;6ª Rodada;14866
11/06/2017;Avaí;Flamengo;6ª Rodada;13066
11/06/2017;Corinthians;São Paulo;6ª Rodada;42443
11/06/2017;Cruzeiro;Atlético-GO;6ª Rodada;7263
11/06/2017;Ponte Preta;Chapecoense;6ª Rodada;4105
11/06/2017;Athlético-PR;Santos;6ª Rodada;18112
11/06/2017;Vitória;Atlético-MG;6ª Rodada;6812
12/06/2017;Grêmio;Bahia;6ª Rodada;22103
14/06/2017;Vitória;Botafogo-RJ;7ª Rodada;8877
14/06/2017;Sport;São Paulo;7ª Rodada;10610
14/06/2017;Atlético-GO;Avaí;7ª Rodada;1661
14/06/2017;Atlético-MG;Athlético-PR;7ª Rodada;10924
14/06/2017;Chapecoense;Vasco;7ª Rodada;9471
14/06/2017;Corinthians;Cruzeiro;7ª Rodada;30465
14/06/2017;Flamengo;Ponte Preta;7ª Rodada;13006
14/06/2017;Santos;Palmeiras;7ª Rodada;10143
15/06/2017;Coritiba;Bahia;7ª Rodada;19534
15/06/2017;Fluminense;Grêmio;7ª Rodada;10273
17/06/2017;Santos;Ponte Preta;8ª Rodada;17488
17/06/2017;Atlético-GO;Athlético-PR;8ª Rodada;3294
17/06/2017;Vasco;Avaí;8ª Rodada;9966
18/06/2017;Coritiba;Corinthians;8ª Rodada;23824
18/06/2017;Fluminense;Flamengo;8ª Rodada;33112
18/06/2017;São Paulo;Atlético-MG;8ª Rodada;22704
18/06/2017;Chapecoense;Botafogo-RJ;8ª Rodada;11096
18/06/2017;Bahia;Palmeiras;8ª Rodada;33186
18/06/2017;Sport;Vitória;8ª Rodada;6061
19/06/2017;Cruzeiro;Grêmio;8ª Rodada;17327
21/06/2017;Atlético-MG;Sport;9ª Rodada;12027
21/06/2017;Athlético-PR;São Paulo;9ª Rodada;19150
21/06/2017;Botafogo-RJ;Vasco;9ª Rodada;13287
21/06/2017;Avaí;Fluminense;9ª Rodada;5239
21/06/2017;Palmeiras;Atlético-GO;9ª Rodada;29014
21/06/2017;Vitória;Santos;9ª Rodada;7855
22/06/2017;Corinthians;Bahia;9ª Rodada;34250
22/06/2017;Flamengo;Chapecoense;9ª Rodada;13435
22/06/2017;Grêmio;Coritiba;9ª Rodada;19035
22/06/2017;Ponte Preta;Cruzeiro;9ª Rodada;4455
24/06/2017;Santos;Sport;10ª Rodada;7272
25/06/2017;São Paulo;Fluminense;10ª Rodada;17742
25/06/2017;Chapecoense;Atlético-MG;10ª Rodada;8502
25/06/2017;Athlético-PR;Vitória;10ª Rodada;15770
25/06/2017;Grêmio;Corinthians;10ª Rodada;50116
25/06/2017;Cruzeiro;Coritiba;10ª Rodada;11770
25/06/2017;Bahia;Flamengo;10ª Rodada;21929
25/06/2017;Ponte Preta;Palmeiras;10ª Rodada;5523
25/06/2017;Vasco;Atlético-GO;10ª Rodada;19308
26/06/2017;Botafogo-RJ;Avaí;10ª Rodada;20396
01/07/2017;Atlético-GO;Santos;11ª Rodada;4588
01/07/2017;Palmeiras;Grêmio;11ª Rodada;29075
02/07/2017;Vitória;Bahia;11ª Rodada;10741
02/07/2017;Avaí;Ponte Preta;11ª Rodada;5697
02/07/2017;Coritiba;Vasco;11ª Rodada;8020
02/07/2017;Atlético-MG;Cruzeiro;11ª Rodada;17251
02/07/2017;Corinthians;Botafogo-RJ;11ª Rodada;40341
02/07/2017;Flamengo;São Paulo;11ª Rodada;16084
02/07/2017;Sport;Athlético-PR;11ª Rodada;9543
03/07/2017;Fluminense;Chapecoense;11ª Rodada;6474
08/07/2017;Corinthians;Ponte Preta;12ª Rodada;32877
08/07/2017;Vasco;Flamengo;12ª Rodada;18328
08/07/2017;Atlético-GO;Vitória;12ª Rodada;1738
09/07/2017;Botafogo-RJ;Atlético-MG;12ª Rodada;8443
09/07/2017;Chapecoense;Athlético-PR;12ª Rodada;9688
09/07/2017;Bahia;Fluminense;12ª Rodada;18267
09/07/2017;Grêmio;Avaí;12ª Rodada;27222
09/07/2017;Cruzeiro;Palmeiras;12ª Rodada;15153
09/07/2017;Santos;São Paulo;12ª Rodada;10322
10/07/2017;Coritiba;Sport;12ª Rodada;13388
12/07/2017;Ponte Preta;Bahia;13ª Rodada;3828
12/07/2017;Fluminense;Botafogo-RJ;13ª Rodada;14851
12/07/2017;Palmeiras;Corinthians;13ª Rodada;39091
12/07/2017;Athlético-PR;Cruzeiro;13ª Rodada;15984
12/07/2017;Atlético-MG;Santos;13ª Rodada;12949
12/07/2017;Vitória;Vasco;13ª Rodada;5548
13/07/2017;São Paulo;Atlético-GO;13ª Rodada;31333
13/07/2017;Avaí;Coritiba;13ª Rodada;6552
13/07/2017;Flamengo;Grêmio;13ª Rodada;16690
13/07/2017;Sport;Chapecoense;13ª Rodada;23489
15/07/2017;Corinthians;Athlético-PR;14ª Rodada;41458
16/07/2017;Bahia;Avaí;14ª Rodada;12389
16/07/2017;Cruzeiro;Flamengo;14ª Rodada;43480
16/07/2017;Vasco;Santos;14ª Rodada;0
16/07/2017;Atlético-GO;Atlético-MG;14ª Rodada;5235
16/07/2017;Chapecoense;São Paulo;14ª Rodada;10742
16/07/2017;Coritiba;Fluminense;14ª Rodada;11686
16/07/2017;Grêmio;Ponte Preta;14ª Rodada;19292
16/07/2017;Palmeiras;Vitória;14ª Rodada;36263
17/07/2017;Botafogo-RJ;Sport;14ª Rodada;15309
19/07/2017;Avaí;Corinthians;15ª Rodada;10671
19/07/2017;Flamengo;Palmeiras;15ª Rodada;15106
19/07/2017;Atlético-MG;Bahia;15ª Rodada;12142
19/07/2017;Vitória;Grêmio;15ª Rodada;5541
19/07/2017;Ponte Preta;Coritiba;15ª Rodada;3832
19/07/2017;Santos;Chapecoense;15ª Rodada;5553
19/07/2017;São Paulo;Vasco;15ª Rodada;22574
20/07/2017;Athlético-PR;Botafogo-RJ;15ª Rodada;15134
20/07/2017;Fluminense;Cruzeiro;15ª Rodada;4757
20/07/2017;Sport;Atlético-GO;15ª Rodada;8809
22/07/2017;Vitória;Chapecoense;16ª Rodada;4533
22/07/2017;Flamengo;Coritiba;16ª Rodada;11722
23/07/2017;Atlético-GO;Botafogo-RJ;16ª Rodada;4434
23/07/2017;Avaí;Cruzeiro;16ª Rodada;6590
23/07/2017;Fluminense;Corinthians;16ª Rodada;21715
23/07/2017;Sport;Palmeiras;16ª Rodada;37430
23/07/2017;Athlético-PR;Ponte Preta;16ª Rodada;13661
23/07/2017;Santos;Bahia;16ª Rodada;35769
23/07/2017;Atlético-MG;Vasco;16ª Rodada;11460
24/07/2017;São Paulo;Grêmio;16ª Rodada;51511
29/07/2017;Palmeiras;Avaí;17ª Rodada;33633
29/07/2017;Botafogo-RJ;São Paulo;17ª Rodada;14016
30/07/2017;Corinthians;Flamengo;17ª Rodada;44682
30/07/2017;Grêmio;Santos;17ª Rodada;30034
30/07/2017;Cruzeiro;Vitória;17ª Rodada;10046
30/07/2017;Chapecoense;Atlético-GO;17ª Rodada;9744
30/07/2017;Coritiba;Atlético-MG;17ª Rodada;11564
30/07/2017;Bahia;Sport;17ª Rodada;17869
31/07/2017;Vasco;Athlético-PR;17ª Rodada;7213
02/08/2017;Chapecoense;Bahia;18ª Rodada;2871
02/08/2017;Sport;Fluminense;18ª Rodada;15469
02/08/2017;Atlético-MG;Corinthians;18ª Rodada;45203
02/08/2017;Atlético-GO;Grêmio;18ª Rodada;4142
02/08/2017;Botafogo-RJ;Palmeiras;18ª Rodada;6840
02/08/2017;Santos;Flamengo;18ª Rodada;24707
02/08/2017;Vitória;Ponte Preta;18ª Rodada;5247
03/08/2017;Athlético-PR;Avaí;18ª Rodada;11998
03/08/2017;São Paulo;Coritiba;18ª Rodada;53635
03/08/2017;Vasco;Cruzeiro;18ª Rodada;5780
05/08/2017;Corinthians;Sport;19ª Rodada;41279
05/08/2017;Fluminense;Atlético-GO;19ª Rodada;24787
06/08/2017;Cruzeiro;Botafogo-RJ;19ª Rodada;19030
06/08/2017;Avaí;Santos;19ª Rodada;5803
06/08/2017;Ponte Preta;Vasco;19ª Rodada;6310
06/08/2017;Palmeiras;Athlético-PR;19ª Rodada;29778
06/08/2017;Bahia;São Paulo;19ª Rodada;24072
06/08/2017;Coritiba;Chapecoense;19ª Rodada;12103
06/08/2017;Grêmio;Atlético-MG;19ª Rodada;22702
06/08/2017;Flamengo;Vitória;19ª Rodada;18133
09/08/2017;Ponte Preta;Fluminense;17ª Rodada;5977
12/08/2017;Atlético-GO;Coritiba;20ª Rodada;1035
12/08/2017;Vitória;Avaí;20ª Rodada;10981
13/08/2017;Vasco;Palmeiras;20ª Rodada;4306
13/08/2017;Sport;Ponte Preta;20ª Rodada;11169
13/08/2017;Atlético-MG;Flamengo;20ª Rodada;11031
13/08/2017;Athlético-PR;Bahia;20ª Rodada;11964
13/08/2017;Botafogo-RJ;Grêmio;20ª Rodada;5358
13/08/2017;São Paulo;Cruzeiro;20ª Rodada;56052
14/08/2017;Santos;Fluminense;20ª Rodada;19457
19/08/2017;Flamengo;Atlético-GO;21ª Rodada;5969
19/08/2017;Corinthians;Vitória;21ª Rodada;42075
20/08/2017;Grêmio;Athlético-PR;21ª Rodada;13615
20/08/2017;Coritiba;Santos;21ª Rodada;9262
20/08/2017;Avaí;São Paulo;21ª Rodada;9006
20/08/2017;Bahia;Vasco;21ª Rodada;13007
20/08/2017;Palmeiras;Chapecoense;21ª Rodada;21261
20/08/2017;Cruzeiro;Sport;21ª Rodada;7765
20/08/2017;Ponte Preta;Botafogo-RJ;21ª Rodada;2993
21/08/2017;Fluminense;Atlético-MG;21ª Rodada;9248
23/08/2017;Chapecoense;Corinthians;20ª Rodada;15831
26/08/2017;Corinthians;Atlético-GO;22ª Rodada;40811
26/08/2017;Fluminense;Vasco;22ª Rodada;23460
27/08/2017;Cruzeiro;Santos;22ª Rodada;11028
27/08/2017;Ponte Preta;Atlético-MG;22ª Rodada;5016
27/08/2017;Avaí;Chapecoense;22ª Rodada;5866
27/08/2017;Bahia;Botafogo-RJ;22ª Rodada;22585
27/08/2017;Flamengo;Athlético-PR;22ª Rodada;8428
27/08/2017;Palmeiras;São Paulo;22ª Rodada;33537
28/08/2017;Coritiba;Vitória;22ª Rodada;10036
02/09/2017;Grêmio;Sport;22ª Rodada;17518
09/09/2017;Atlético-MG;Palmeiras;23ª Rodada;13810
09/09/2017;São Paulo;Ponte Preta;23ª Rodada;42724
09/09/2017;Vasco;Grêmio;23ª Rodada;0
10/09/2017;Athlético-PR;Coritiba;23ª Rodada;17420
10/09/2017;Vitória;Fluminense;23ª Rodada;12444
10/09/2017;Sport;Avaí;23ª Rodada;9870
10/09/2017;Botafogo-RJ;Flamengo;23ª Rodada;5155
10/09/2017;Chapecoense;Cruzeiro;23ª Rodada;9676
10/09/2017;Santos;Corinthians;23ª Rodada;12567
11/09/2017;Atlético-GO;Bahia;23ª Rodada;2846
16/09/2017;Ponte Preta;Atlético-GO;24ª Rodada;4628
16/09/2017;Botafogo-RJ;Santos;24ª Rodada;4669
17/09/2017;Avaí;Atlético-MG;24ª Rodada;9201
17/09/2017;Athlético-PR;Fluminense;24ª Rodada;11321
17/09/2017;Grêmio;Chapecoense;24ª Rodada;12712
17/09/2017;Corinthians;Vasco;24ª Rodada;41235
17/09/2017;Cruzeiro;Bahia;24ª Rodada;11849
17/09/2017;Flamengo;Sport;24ª Rodada;7220
17/09/2017;Vitória;São Paulo;24ª Rodada;12805
18/09/2017;Palmeiras;Coritiba;24ª Rodada;11851
23/09/2017;Flamengo;Avaí;25ª Rodada;8032
23/09/2017;Santos;Athlético-PR;25ª Rodada;4257
24/09/2017;São Paulo;Corinthians;25ª Rodada;61142
24/09/2017;Bahia;Grêmio;25ª Rodada;12789
24/09/2017;Coritiba;Botafogo-RJ;25ª Rodada;8315
24/09/2017;Chapecoense;Ponte Preta;25ª Rodada;9980
24/09/2017;Atlético-GO;Cruzeiro;25ª Rodada;5237
24/09/2017;Fluminense;Palmeiras;25ª Rodada;11208
24/09/2017;Atlético-MG;Vitória;25ª Rodada;9212
25/09/2017;Sport;Vasco;25ª Rodada;15701
30/09/2017;Vasco;Chapecoense;26ª Rodada;0
30/09/2017;Bahia;Coritiba;26ª Rodada;20860
30/09/2017;Palmeiras;Santos;26ª Rodada;37527
01/10/2017;Cruzeiro;Corinthians;26ª Rodada;28836
01/10/2017;Avaí;Atlético-GO;26ª Rodada;7696
01/10/2017;Athlético-PR;Atlético-MG;26ª Rodada;11418
01/10/2017;Grêmio;Fluminense;26ª Rodada;15727
01/10/2017;São Paulo;Sport;26ª Rodada;43071
01/10/2017;Botafogo-RJ;Vitória;26ª Rodada;12444
02/10/2017;Ponte Preta;Flamengo;26ª Rodada;10381
07/10/2017;Cruzeiro;Ponte Preta;28ª Rodada;13292
11/10/2017;Athlético-PR;Atlético-GO;27ª Rodada;5864
11/10/2017;Atlético-MG;São Paulo;27ª Rodada;16002
11/10/2017;Botafogo-RJ;Chapecoense;27ª Rodada;6557
11/10/2017;Corinthians;Coritiba;27ª Rodada;36439
11/10/2017;Grêmio;Cruzeiro;27ª Rodada;7851
11/10/2017;Avaí;Vasco;27ª Rodada;8510
12/10/2017;Palmeiras;Bahia;27ª Rodada;25331
12/10/2017;Flamengo;Fluminense;27ª Rodada;38629
12/10/2017;Ponte Preta;Santos;27ª Rodada;12664
12/10/2017;Vitória;Sport;27ª Rodada;15638
14/10/2017;São Paulo;Athlético-PR;28ª Rodada;25558
14/10/2017;Vasco;Botafogo-RJ;28ª Rodada;27424
15/10/2017;Sport;Atlético-MG;28ª Rodada;18853
15/10/2017;Bahia;Corinthians;28ª Rodada;23413
15/10/2017;Chapecoense;Flamengo;28ª Rodada;9857
15/10/2017;Fluminense;Avaí;28ª Rodada;16062
15/10/2017;Coritiba;Grêmio;28ª Rodada;10814
15/10/2017;Atlético-GO;Palmeiras;28ª Rodada;11881
16/10/2017;Santos;Vitória;28ª Rodada;15461
18/10/2017;Avaí;Botafogo-RJ;29ª Rodada;5156
18/10/2017;Corinthians;Grêmio;29ª Rodada;40008
18/10/2017;Atlético-MG;Chapecoense;29ª Rodada;9495
18/10/2017;Coritiba;Cruzeiro;29ª Rodada;7056
18/10/2017;Fluminense;São Paulo;29ª Rodada;21354
18/10/2017;Atlético-GO;Vasco;29ª Rodada;7468
19/10/2017;Sport;Santos;29ª Rodada;16377
19/10/2017;Vitória;Athlético-PR;29ª Rodada;7741
19/10/2017;Flamengo;Bahia;29ª Rodada;6951
19/10/2017;Palmeiras;Ponte Preta;29ª Rodada;17778
21/10/2017;Vasco;Coritiba;30ª Rodada;25683
22/10/2017;Cruzeiro;Atlético-MG;30ª Rodada;35921
22/10/2017;Athlético-PR;Sport;30ª Rodada;10407
22/10/2017;Ponte Preta;Avaí;30ª Rodada;4009
22/10/2017;Bahia;Vitória;30ª Rodada;31185
22/10/2017;Chapecoense;Fluminense;30ª Rodada;10010
22/10/2017;Grêmio;Palmeiras;30ª Rodada;16238
22/10/2017;Santos;Atlético-GO;30ª Rodada;4245
22/10/2017;São Paulo;Flamengo;30ª Rodada;31285
23/10/2017;Botafogo-RJ;Corinthians;30ª Rodada;7566
28/10/2017;Athlético-PR;Chapecoense;31ª Rodada;10529
28/10/2017;Flamengo;Vasco;31ª Rodada;24800
28/10/2017;São Paulo;Santos;31ª Rodada;40004
29/10/2017;Vitória;Atlético-GO;31ª Rodada;10615
29/10/2017;Fluminense;Bahia;31ª Rodada;10894
29/10/2017;Atlético-MG;Botafogo-RJ;31ª Rodada;14175
29/10/2017;Avaí;Grêmio;31ª Rodada;9661
29/10/2017;Sport;Coritiba;31ª Rodada;8856
29/10/2017;Ponte Preta;Corinthians;31ª Rodada;12328
30/10/2017;Palmeiras;Cruzeiro;31ª Rodada;37961
